scaffold-Z	28300000	28400000	191	49288	100000	0.4928800
scaffold-Z	28400000	28500000	190	45699	100000	0.4569900
scaffold-Z	28500000	28600000	204	53015	100000	0.5301500
scaffold-Z	28600000	28700000	161	36766	100000	0.3676600
scaffold-Z	28700000	28800000	236	46908	100000	0.4690800
scaffold-Z	28800000	28900000	206	46279	100000	0.4627900
scaffold-Z	28900000	29000000	188	39001	100000	0.3900100
scaffold-Z	29000000	29100000	163	38968	100000	0.3896800
scaffold-Z	29100000	29200000	191	43744	100000	0.4374400
scaffold-Z	29200000	29300000	148	30756	100000	0.3075600
scaffold-Z	29300000	29400000	149	27363	100000	0.2736300
scaffold-Z	29400000	29500000	153	26803	100000	0.2680300
scaffold-Z	29500000	29600000	140	26634	100000	0.2663400
scaffold-Z	29600000	29700000	144	30979	100000	0.3097900
scaffold-Z	29700000	29800000	163	36603	100000	0.3660300
scaffold-Z	29800000	29900000	198	45449	100000	0.4544900
scaffold-Z	29900000	30000000	161	28557	100000	0.2855700
scaffold-Z	30000000	30100000	186	37126	100000	0.3712600
scaffold-Z	30100000	30200000	232	45529	100000	0.4552900
scaffold-Z	30200000	30300000	216	43932	100000	0.4393200
scaffold-Z	30300000	30400000	183	47364	100000	0.4736400
scaffold-Z	30400000	30500000	182	35602	100000	0.3560200
scaffold-Z	30500000	30600000	142	28015	100000	0.2801500
scaffold-Z	30600000	30700000	186	36629	100000	0.3662900
scaffold-Z	30700000	30800000	116	34429	100000	0.3442900
scaffold-Z	30800000	30900000	174	41909	100000	0.4190900
scaffold-Z	30900000	31000000	228	41168	100000	0.4116800
scaffold-Z	31000000	31100000	190	43176	100000	0.4317600
scaffold-Z	31100000	31200000	195	52621	100000	0.5262100
scaffold-Z	31200000	31300000	173	44971	100000	0.4497100
scaffold-Z	31300000	31400000	183	38246	100000	0.3824600
scaffold-Z	31400000	31500000	184	36605	100000	0.3660500
scaffold-Z	31500000	31600000	171	26057	100000	0.2605700
scaffold-Z	31600000	31700000	203	45521	100000	0.4552100
scaffold-Z	31700000	31800000	189	45182	100000	0.4518200
scaffold-Z	31800000	31900000	173	51580	100000	0.5158000
scaffold-Z	31900000	32000000	170	32385	100000	0.3238500
scaffold-Z	32000000	32100000	178	35369	100000	0.3536900
scaffold-Z	32100000	32200000	194	42398	100000	0.4239800
scaffold-Z	32200000	32300000	178	46593	100000	0.4659300
scaffold-Z	32300000	32400000	168	34438	100000	0.3443800
scaffold-Z	32400000	32500000	223	54447	100000	0.5444700
scaffold-Z	32500000	32600000	186	37346	100000	0.3734600
scaffold-Z	32600000	32700000	194	57337	100000	0.5733700
scaffold-Z	32700000	32800000	188	48495	100000	0.4849500
scaffold-Z	32800000	32900000	145	32467	100000	0.3246700
scaffold-Z	32900000	33000000	150	31176	100000	0.3117600
scaffold-Z	33000000	33100000	127	26257	100000	0.2625700
scaffold-Z	33100000	33200000	174	39454	100000	0.3945400
scaffold-Z	33200000	33300000	185	31813	100000	0.3181300
scaffold-Z	33300000	33400000	145	36438	100000	0.3643800
scaffold-Z	33400000	33500000	205	40591	100000	0.4059100
scaffold-Z	33500000	33600000	196	43655	100000	0.4365500
scaffold-Z	33600000	33700000	176	35560	100000	0.3556000
scaffold-Z	33700000	33800000	153	32971	100000	0.3297100
scaffold-Z	33800000	33900000	203	39655	100000	0.3965500
scaffold-Z	33900000	34000000	165	38319	100000	0.3831900
scaffold-Z	34000000	34100000	173	39208	100000	0.3920800
scaffold-Z	34100000	34200000	172	34380	100000	0.3438000
scaffold-Z	34200000	34300000	166	31032	100000	0.3103200
scaffold-Z	34300000	34400000	239	44530	100000	0.4453000
scaffold-Z	34400000	34500000	196	40736	100000	0.4073600
scaffold-Z	34500000	34600000	185	39757	100000	0.3975700
scaffold-Z	34600000	34700000	150	39426	100000	0.3942600
scaffold-Z	34700000	34800000	170	42212	100000	0.4221200
scaffold-Z	34800000	34900000	200	39978	100000	0.3997800
scaffold-Z	34900000	35000000	201	48174	100000	0.4817400
scaffold-Z	35000000	35100000	185	43284	100000	0.4328400
scaffold-Z	35100000	35200000	201	37989	100000	0.3798900
scaffold-Z	35200000	35300000	175	30147	100000	0.3014700
scaffold-Z	35300000	35400000	169	37923	100000	0.3792300
scaffold-Z	35400000	35500000	188	31817	100000	0.3181700
scaffold-Z	35500000	35600000	176	32587	100000	0.3258700
scaffold-Z	35600000	35700000	154	32802	100000	0.3280200
scaffold-Z	35700000	35800000	184	39685	100000	0.3968500
scaffold-Z	35800000	35900000	189	29588	100000	0.2958800
scaffold-Z	35900000	36000000	167	39459	100000	0.3945900
scaffold-Z	36000000	36100000	178	34700	100000	0.3470000
scaffold-Z	36100000	36200000	189	32405	100000	0.3240500
scaffold-Z	36200000	36300000	159	28089	100000	0.2808900
scaffold-Z	36300000	36400000	123	24881	100000	0.2488100
scaffold-Z	36400000	36500000	218	40122	100000	0.4012200
scaffold-Z	36500000	36600000	117	18381	100000	0.1838100
scaffold-Z	36600000	36700000	134	10010	100000	0.1001000
scaffold-Z	36700000	36800000	165	28203	100000	0.2820300
scaffold-Z	36800000	36900000	137	23394	100000	0.2339400
scaffold-Z	36900000	37000000	186	40024	100000	0.4002400
scaffold-Z	37000000	37100000	189	36302	100000	0.3630200
scaffold-Z	37100000	37200000	208	46127	100000	0.4612700
scaffold-Z	37200000	37300000	162	22302	100000	0.2230200
scaffold-Z	37300000	37400000	163	33325	100000	0.3332500
scaffold-Z	37400000	37500000	180	30677	100000	0.3067700
scaffold-Z	37500000	37600000	183	39924	100000	0.3992400
scaffold-Z	37600000	37700000	194	40934	100000	0.4093400
scaffold-Z	37700000	37800000	191	42383	100000	0.4238300
scaffold-Z	37800000	37900000	177	39929	100000	0.3992900
scaffold-Z	37900000	38000000	162	29080	100000	0.2908000
scaffold-Z	38000000	38100000	187	39362	100000	0.3936200
scaffold-Z	38100000	38200000	175	35476	100000	0.3547600
scaffold-Z	38200000	38300000	192	47540	100000	0.4754000
