txid	ODPE_1	RVG_11	RVG_4	Avg1DPE	Median1DPE
crovir-transcript-7506	1.865653557912379	2.014763996371706	2.026917520967768	1.9691116917506177	1.865653557912379
crovir-transcript-7505	15.518301396347539	35.082385412737004	26.655616331970243	25.75210104701826	15.518301396347539
crovir-transcript-7507	8.013458908476313	11.847637272522185	19.97510082528995	13.278732335429483	8.013458908476313
crovir-transcript-7502	0.17360046826664882	1.3019118530188987	0.4286504578388969	0.6347209263748148	0.17360046826664882
crovir-transcript-7504	5.642277455022985	8.059828925206336	14.042357129183287	9.248154503137537	5.642277455022985
crovir-transcript-7503	16.545360389169822	15.383199438051962	23.890900556578863	18.606486794600215	16.545360389169822
crovir-transcript-7452	0	0	0	0	0
crovir-transcript-7453	99.96097335625994	62.23839820063942	7.324583698785705	56.507985085228356	99.96097335625994
crovir-transcript-7454	6.18634369788214	5.77189071188006	6.2143136145173195	6.057516008093173	6.18634369788214
crovir-transcript-7444	43.943384414414304	99.27250900234317	57.935798198949705	67.0505638719024	43.943384414414304
crovir-transcript-7511	2.7167823905420314	4.729779205426669	3.5936889225614492	3.6800835061767168	2.7167823905420314
crovir-transcript-7513	7.119949985925739	16.94738344403686	14.31063491325669	12.79265611440643	7.119949985925739
crovir-transcript-7512	42.3250728070846	45.959148072569555	44.089371064671745	44.12453064810863	42.3250728070846
crovir-transcript-7510	0.34546685860388604	0.2590819037139717	0.5686794457307747	0.39107606934954414	0.34546685860388604
crovir-transcript-7515	3.1197467294971437	5.636418290684872	8.870363035503537	5.875509351895184	3.1197467294971437
crovir-transcript-7517	1.0138945915377895	4.5622044673541735	5.841467857042338	3.805855638644767	1.0138945915377895
crovir-transcript-7516	19.0406145531612	34.97256496950616	18.327751405721376	24.113643642796244	19.0406145531612
crovir-transcript-7514	104.25076048762917	184.79515611736036	183.69211847902002	157.5793450280032	104.25076048762917
crovir-transcript-7479	0.4175260088559374	1.5656123088282259	0.5154730187157224	0.8328704454666286	0.4175260088559374
crovir-transcript-7480	1.5132019426451209	1.1348215617223556	1.245454984451697	1.2978261629397245	1.5132019426451209
crovir-transcript-7499	0.1781715166583293	0.4008576907492075	2.639623139914626	1.0728841157740543	0.1781715166583293
crovir-transcript-7500	1.2323865821350166	1.0562569920646538	1.4490389722947625	1.245894182164811	1.2323865821350166
crovir-transcript-7498	24.412991341341282	22.12271588935414	32.23306691704572	26.256258049247048	24.412991341341282
crovir-transcript-7530	2.694940602615596	4.186487979061452	2.2180960199282596	3.0331748672017693	2.694940602615596
crovir-transcript-7529	1.1670030228781136	0.34035191975088935	1.3874072792844332	0.9649207406378121	1.1670030228781136
crovir-transcript-7508	119.42059993361826	154.32116849390655	189.673224041118	154.47166415621427	119.42059993361826
crovir-transcript-7509	36.22488047093421	10.313302376183007	12.423010844371907	19.653731230496376	36.22488047093421
crovir-transcript-7475	152.1896158231513	263.21441292889017	185.81338776676677	200.40580550626942	152.1896158231513
crovir-transcript-7532	0	0	0.6121627008404158	0.20405423361347194	0
crovir-transcript-7533	37.99527500170902	36.57983188077315	30.842996905038753	35.13936792917364	37.99527500170902
crovir-transcript-7535	3.286364219026711	5.985456288366372	7.341797459626796	5.537872655673293	3.286364219026711
crovir-transcript-7536	3.0219965009912757	1.6997533634438486	3.7309236451705923	2.8175578365352387	3.0219965009912757
crovir-transcript-7534	1.35039323037788	3.0381708708844495	2.7786343850511277	2.389066162104486	1.35039323037788
crovir-transcript-7559	28.184139768390192	34.410412048257676	38.22901745900259	33.60785642521682	28.184139768390192
crovir-transcript-7560	108.17620763801389	196.75493926884238	151.34887269932594	152.0933398687274	108.17620763801389
crovir-transcript-7561	13.478773920332687	19.511502523103673	15.221767701713118	16.070681381716494	13.478773920332687
crovir-transcript-7527	24.833413550663852	32.06918728232724	27.2691144960182	28.057238443003097	24.833413550663852
crovir-transcript-7528	41.40850673398867	66.9112606441588	61.15924647281617	56.49300461698788	41.40850673398867
